date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND
2015-08-24,210.49,NA,1.23,0.007397,NA,NA,2.99,NA,NA,NA,NA,0.001892,NA,NA,0.434871,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,9.3e-05,NA,NA,NA,NA,0.000128,NA,NA,NA,NA,NA,NA,4.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-25,221.61,NA,1.14,0.007126,NA,NA,2.94,NA,NA,NA,NA,0.001855,NA,NA,0.490286,NA,NA,NA,NA,NA,2.53,NA,NA,NA,NA,NA,NA,NA,NA,8.6e-05,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,4.5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-26,225.83,NA,1.16,0.007492,NA,NA,2.95,NA,NA,NA,NA,0.002035,NA,NA,0.496679,NA,NA,NA,NA,NA,2.61,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,NA,NA,NA,NA,0.000133,NA,NA,NA,NA,NA,NA,4.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-27,224.77,NA,1.15,0.007551,NA,NA,2.87,NA,NA,NA,NA,0.002005,NA,NA,0.465475,NA,NA,NA,NA,NA,2.56,NA,NA,NA,NA,NA,NA,NA,NA,9.7e-05,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,4.5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-28,231.4,NA,1.19,0.007433,NA,NA,2.91,NA,NA,NA,NA,0.002354,NA,NA,0.481627,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,9.3e-05,NA,NA,NA,NA,0.000132,NA,NA,NA,NA,NA,NA,4.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-29,229.78,NA,1.18,0.007751,NA,NA,2.88,NA,NA,NA,NA,0.002577,NA,NA,0.47655,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,9.6e-05,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,NA,NA,4.6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-30,228.76,NA,1.32,0.00805,NA,NA,2.85,NA,NA,NA,NA,0.002363,NA,NA,0.459009,NA,NA,NA,NA,NA,2.56,NA,NA,NA,NA,NA,NA,NA,NA,0.000104,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-31,230.06,NA,1.36,0.007884,NA,NA,2.84,NA,NA,NA,NA,0.002479,NA,NA,0.467238,NA,NA,NA,NA,NA,2.58,NA,NA,NA,NA,NA,NA,NA,NA,9.4e-05,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,5.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-01,228.12,NA,1.35,0.007815,NA,NA,2.82,NA,NA,NA,NA,0.002435,NA,NA,0.458517,NA,NA,NA,NA,NA,2.54,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,NA,NA,NA,NA,0.000127,NA,NA,NA,NA,NA,NA,5.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-02,229.28,NA,1.29,0.0077,NA,NA,2.8,NA,NA,NA,NA,0.002423,NA,NA,0.468083,NA,NA,NA,NA,NA,2.51,NA,NA,NA,NA,NA,NA,NA,NA,8.8e-05,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,4.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-03,227.18,NA,1.26,0.007431,NA,NA,2.63,NA,NA,NA,NA,0.002377,NA,NA,0.45929,NA,NA,NA,NA,NA,2.47,NA,NA,NA,NA,NA,NA,NA,NA,8.9e-05,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,NA,NA,4.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-04,230.3,NA,1.27,0.007355,NA,NA,2.7,NA,NA,NA,NA,0.002321,NA,NA,0.467874,NA,NA,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,NA,NA,9.7e-05,NA,NA,NA,NA,0.000125,NA,NA,NA,NA,NA,NA,4.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-05,235.02,NA,1.34,0.00786,NA,NA,2.92,NA,NA,NA,NA,0.002476,NA,NA,0.481594,NA,NA,NA,NA,NA,2.51,NA,NA,NA,NA,NA,NA,NA,NA,8.6e-05,NA,NA,NA,NA,0.00013,NA,NA,NA,NA,NA,NA,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-06,239.84,NA,1.3,0.007891,NA,NA,3.05,NA,NA,NA,NA,0.002527,NA,NA,0.505111,NA,NA,NA,NA,NA,2.49,NA,NA,NA,NA,NA,NA,NA,NA,9.6e-05,NA,NA,NA,NA,0.000132,NA,NA,NA,NA,NA,NA,4.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-07,239.85,NA,1.25,0.007918,NA,NA,3.05,NA,NA,NA,NA,0.002452,NA,NA,0.499452,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,9.6e-05,NA,NA,NA,NA,0.00013,NA,NA,NA,NA,NA,NA,4.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-08,243.61,NA,1.24,0.007831,NA,NA,3.05,NA,NA,NA,NA,0.0023,NA,NA,0.517402,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,9.9e-05,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,NA,NA,5.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-09,238.17,NA,1.21,0.007678,NA,NA,2.92,NA,NA,NA,NA,0.002195,NA,NA,0.506011,NA,NA,NA,NA,NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,NA,NA,NA,NA,0.00013,NA,NA,NA,NA,NA,NA,5.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-10,238.48,NA,1.17,0.007663,NA,NA,2.95,NA,NA,NA,NA,0.002208,NA,NA,0.497247,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,9.1e-05,NA,NA,NA,NA,0.000129,NA,NA,NA,NA,NA,NA,5.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-11,240.11,NA,0.982978,0.008444,NA,NA,2.96,NA,NA,NA,NA,0.002231,NA,NA,0.495325,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,9.4e-05,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,NA,NA,5.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-12,235.23,NA,1.04,0.008197,NA,NA,2.83,NA,NA,NA,NA,0.002239,NA,NA,0.465473,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,8.7e-05,NA,NA,NA,NA,0.000127,NA,NA,NA,NA,NA,NA,5.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-13,230.51,NA,0.936003,0.008532,NA,NA,2.82,NA,NA,NA,NA,0.002158,NA,NA,0.462865,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-14,230.64,NA,0.875622,0.007404,NA,NA,2.84,NA,NA,NA,NA,0.002139,NA,NA,0.482289,NA,NA,NA,NA,NA,2.31,NA,NA,NA,NA,NA,NA,NA,NA,9e-05,NA,NA,NA,NA,0.000125,NA,NA,NA,NA,NA,NA,5.3e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,230.3,NA,0.94441,0.00772,NA,NA,2.82,NA,NA,NA,NA,0.002183,NA,NA,0.502379,NA,NA,NA,NA,NA,2.32,NA,NA,NA,NA,NA,NA,NA,NA,9.9e-05,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,5.3e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-16,229.09,NA,0.907175,0.007426,NA,NA,2.8,NA,NA,NA,NA,0.002159,NA,NA,0.509974,NA,NA,NA,NA,NA,2.37,NA,NA,NA,NA,NA,NA,NA,NA,0.000106,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,NA,NA,5.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-17,229.81,NA,0.874231,0.007372,NA,NA,2.91,NA,NA,NA,NA,0.002228,NA,NA,0.494782,NA,NA,NA,NA,NA,2.37,NA,NA,NA,NA,NA,NA,NA,NA,0.000108,NA,NA,NA,NA,0.000125,NA,NA,NA,NA,NA,NA,5.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-18,232.98,NA,0.853685,0.007529,NA,NA,2.96,NA,NA,NA,NA,0.002243,NA,NA,0.50044,NA,NA,NA,NA,NA,2.46,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,NA,NA,NA,NA,0.000127,NA,NA,NA,NA,NA,NA,5.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-19,231.49,NA,0.882391,0.007482,NA,NA,2.87,NA,NA,NA,NA,0.002295,NA,NA,0.496418,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,0.000102,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,5.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-20,231.21,NA,0.938445,0.007637,NA,NA,2.85,NA,NA,NA,NA,0.002223,NA,NA,0.485971,NA,NA,NA,NA,NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,1e-04,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,5.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-21,227.09,NA,0.919047,0.007247,NA,NA,2.8,NA,NA,NA,NA,0.002142,NA,NA,0.480452,NA,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,0.000102,NA,NA,NA,NA,0.00013,NA,NA,NA,NA,NA,NA,5.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-22,230.62,NA,0.901796,0.007168,NA,NA,2.84,NA,NA,NA,NA,0.002138,NA,NA,0.471829,NA,NA,NA,NA,NA,2.46,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,6.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-23,230.28,NA,0.893406,0.006668,NA,NA,2.87,NA,NA,NA,NA,0.002082,NA,NA,0.464606,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,NA,NA,8.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-24,234.53,NA,0.81361,0.00671,NA,NA,2.93,NA,NA,NA,NA,0.002058,NA,NA,0.468678,NA,NA,NA,NA,NA,2.44,NA,NA,NA,NA,NA,NA,NA,NA,0.000116,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,NA,NA,9.8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-25,235.14,NA,0.736223,0.00665,NA,NA,2.89,NA,NA,NA,NA,0.002056,NA,NA,0.451515,NA,NA,NA,NA,NA,2.45,NA,NA,NA,NA,NA,NA,NA,NA,0.000134,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,NA,NA,9.5e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-26,234.34,NA,0.785964,0.006501,NA,NA,2.89,NA,NA,NA,NA,0.002071,NA,NA,0.445105,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,0.000131,NA,NA,NA,NA,0.000123,NA,NA,NA,NA,NA,NA,7.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-27,232.76,NA,0.720839,0.006536,NA,NA,2.87,NA,NA,NA,NA,0.002067,NA,NA,0.43771,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,0.00013,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,NA,NA,7.7e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-28,239.14,NA,0.582886,0.006293,NA,NA,3.07,NA,NA,NA,NA,0.002091,NA,NA,0.448998,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,0.000139,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,NA,NA,9.3e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-29,236.69,NA,0.661146,0.005579,NA,NA,2.97,NA,NA,NA,NA,0.002055,NA,NA,0.435817,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,0.000149,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,8.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-30,236.06,NA,0.738644,0.00552,NA,NA,3.01,NA,NA,NA,NA,0.001985,NA,NA,0.399882,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,0.000151,NA,NA,NA,NA,0.000123,NA,NA,NA,NA,NA,NA,9.3e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-01,237.55,NA,0.690215,0.005448,NA,NA,3,NA,NA,NA,NA,0.002224,NA,NA,0.404696,NA,NA,NA,NA,NA,2.29,NA,NA,NA,NA,NA,NA,NA,NA,0.000175,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,NA,NA,0.000105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-02,237.29,NA,0.678574,0.005868,NA,NA,2.99,NA,NA,NA,NA,0.002076,NA,NA,0.409897,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA,NA,NA,NA,0.000149,NA,NA,NA,NA,0.000123,NA,NA,NA,NA,NA,NA,0.000101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-03,238.73,NA,0.687171,0.005517,NA,NA,3.03,NA,NA,NA,NA,0.002013,NA,NA,0.409928,NA,NA,NA,NA,NA,2.17,NA,NA,NA,NA,NA,NA,NA,NA,0.000127,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,0.000103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-04,238.26,NA,0.668379,0.005236,NA,NA,3.01,NA,NA,NA,NA,0.002051,NA,NA,0.400312,NA,NA,NA,NA,NA,2.17,NA,NA,NA,NA,NA,NA,NA,NA,0.000122,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,NA,NA,9.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-05,240.38,NA,0.628643,0.005008,NA,NA,3.02,NA,NA,NA,NA,0.001989,NA,NA,0.416151,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,NA,NA,8.9e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-06,246.06,NA,0.650645,0.005328,NA,NA,3.15,NA,NA,NA,NA,0.002077,NA,NA,0.411378,NA,NA,NA,NA,NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,0.000123,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,9.4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-07,242.97,NA,0.609388,0.005375,NA,NA,3.06,NA,NA,NA,NA,0.002075,NA,NA,0.393186,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,0.000136,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,9.3e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-08,242.3,NA,0.621716,0.005031,NA,NA,3.06,NA,NA,NA,NA,0.001996,NA,NA,0.387872,NA,NA,NA,NA,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,0.000109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-09,243.93,NA,0.650628,0.004983,NA,NA,3.11,NA,NA,NA,NA,0.002121,NA,NA,0.397329,NA,NA,NA,NA,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,0.000111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-10,244.94,NA,0.627857,0.005037,NA,NA,3.11,NA,NA,NA,NA,0.002084,NA,NA,0.387789,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,0.000112,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-11,247.05,NA,0.634963,0.005182,NA,NA,3.15,NA,NA,NA,NA,0.00211,NA,NA,0.380724,NA,NA,NA,NA,NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,0.000109,NA,NA,NA,NA,0.00012,NA,NA,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-12,245.31,NA,0.62603,0.00526,NA,NA,3.14,NA,NA,NA,NA,0.002031,NA,NA,0.395317,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,0.000113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-13,249.51,NA,0.607655,0.005377,NA,NA,3.18,NA,NA,NA,NA,0.002101,NA,NA,0.388015,NA,NA,NA,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-14,251.99,NA,0.522968,0.005418,NA,NA,3.14,NA,NA,NA,NA,0.001915,NA,NA,0.384266,NA,NA,NA,NA,NA,2.32,NA,NA,NA,NA,NA,NA,NA,NA,0.000116,NA,NA,NA,NA,0.00012,NA,NA,NA,NA,NA,NA,0.000324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-15,254.32,NA,0.561878,0.005399,NA,NA,3.1,NA,NA,NA,NA,0.001934,NA,NA,0.390841,NA,NA,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,0.000113,NA,NA,NA,NA,0.00012,NA,NA,NA,NA,NA,NA,0.000388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-16,262.87,NA,0.536495,0.005398,NA,NA,3.11,NA,NA,NA,NA,0.001936,NA,NA,0.411511,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,0.000417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-17,270.64,NA,0.547178,0.005203,NA,NA,3.07,NA,NA,NA,NA,0.001986,NA,NA,0.426942,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,0.000121,NA,NA,NA,NA,NA,NA,0.000417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-18,261.64,NA,0.517734,0.004979,NA,NA,3.02,NA,NA,NA,NA,0.001972,NA,NA,0.409797,NA,NA,NA,NA,NA,2.37,NA,NA,NA,NA,NA,NA,NA,NA,0.000124,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,0.000385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-19,263.44,NA,0.489014,0.005043,NA,NA,3.05,NA,NA,NA,NA,0.001933,NA,NA,0.403212,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,NA,NA,NA,0.000108,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,NA,NA,0.000282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-20,269.46,NA,0.434829,0.004731,NA,NA,3.09,NA,NA,NA,NA,0.00187,NA,NA,0.399646,NA,NA,NA,NA,NA,2.41,NA,NA,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,NA,NA,0.000211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-21,266.27,NA,0.447329,0.004697,NA,NA,3.08,NA,NA,NA,NA,0.001975,NA,NA,0.394597,NA,NA,NA,NA,NA,2.28,NA,NA,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,NA,NA,0.000238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-22,274.02,NA,0.567702,0.004723,NA,NA,3.11,NA,NA,NA,NA,0.001957,NA,NA,0.403236,NA,NA,NA,NA,NA,2.41,NA,NA,NA,NA,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,NA,NA,0.000219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-23,276.5,NA,0.539657,0.004677,NA,NA,3.11,NA,NA,NA,NA,0.001956,NA,NA,0.393922,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,0.000115,NA,NA,NA,NA,NA,NA,0.00021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-24,281.65,NA,0.56359,0.004662,NA,NA,3.1,NA,NA,NA,NA,0.001923,NA,NA,0.395808,NA,NA,NA,NA,NA,2.24,NA,NA,NA,NA,NA,NA,NA,NA,0.000123,NA,NA,NA,NA,0.000114,NA,NA,NA,NA,NA,NA,0.000211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-25,283.68,NA,0.616039,0.004556,NA,NA,3.07,NA,NA,NA,NA,0.001886,NA,NA,0.407067,NA,NA,NA,NA,NA,2.17,NA,NA,NA,NA,NA,NA,NA,NA,0.000119,NA,NA,NA,NA,0.000116,NA,NA,NA,NA,NA,NA,0.000237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-26,285.3,NA,0.731317,0.004675,NA,NA,3.1,NA,NA,NA,NA,0.00186,NA,NA,0.38796,NA,NA,NA,NA,NA,2.24,NA,NA,NA,NA,NA,NA,NA,NA,0.000114,NA,NA,NA,NA,0.000116,NA,NA,NA,NA,NA,NA,0.000241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-27,293.79,NA,0.869641,0.004649,NA,NA,3.09,NA,NA,NA,NA,0.001997,NA,NA,0.409574,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,0.000117,NA,NA,NA,NA,0.000118,NA,NA,NA,NA,NA,NA,0.000253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-28,304.62,NA,1,0.004675,NA,NA,3.1,NA,NA,NA,NA,0.00202,NA,NA,0.448829,NA,NA,NA,NA,NA,2.14,NA,NA,NA,NA,NA,NA,NA,NA,0.00012,NA,NA,NA,NA,0.000126,NA,NA,NA,NA,NA,NA,0.00027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-10-29,313.86,NA,1.21,0.004634,NA,NA,3.78,NA,NA,NA,NA,0.002069,NA,NA,0.447103,NA,NA,NA,NA,NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,0.00014,NA,NA,NA,NA,0.000141,NA,NA,NA,NA,NA,NA,0.000327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
